jours,date,ymin,ymean,ymax,candidat,nom,nom_abbr,parti,nuance,order
29,2021-10-01,1.5276530947186806,2.535096836459866,3.5425405782010526,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
32,2021-10-04,1.5508385962751727,2.515804749952182,3.4807709036291947,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
32,2021-10-04,1.5508385962751727,2.515804749952182,3.4807709036291947,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
32,2021-10-04,1.5508385962751727,2.515804749952182,3.4807709036291947,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
34,2021-10-06,1.5680504099458057,2.5064741687302963,3.4448979275147913,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
34,2021-10-06,1.5680504099458057,2.5064741687302963,3.4448979275147913,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
34,2021-10-06,1.5680504099458057,2.5064741687302963,3.4448979275147913,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
34,2021-10-06,1.5680504099458057,2.5064741687302963,3.4448979275147913,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
34,2021-10-06,1.5680504099458057,2.5064741687302963,3.4448979275147913,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
34,2021-10-06,1.5680504099458057,2.5064741687302963,3.4448979275147913,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
34,2021-10-06,1.5680504099458057,2.5064741687302963,3.4448979275147913,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
34,2021-10-06,1.5680504099458057,2.5064741687302963,3.4448979275147913,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
39,2021-10-11,1.6192279778281686,2.4799177079039887,3.340607437979802,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
41,2021-10-13,1.659807009395524,2.5049859469304963,3.3501648844654617,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
41,2021-10-13,1.659807009395524,2.5049859469304963,3.3501648844654617,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
41,2021-10-13,1.659807009395524,2.5049859469304963,3.3501648844654617,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
41,2021-10-13,1.659807009395524,2.5049859469304963,3.3501648844654617,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
41,2021-10-13,1.659807009395524,2.5049859469304963,3.3501648844654617,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
41,2021-10-13,1.659807009395524,2.5049859469304963,3.3501648844654617,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
41,2021-10-13,1.659807009395524,2.5049859469304963,3.3501648844654617,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
41,2021-10-13,1.659807009395524,2.5049859469304963,3.3501648844654617,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
41,2021-10-13,1.659807009395524,2.5049859469304963,3.3501648844654617,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
46,2021-10-18,1.8214394018132722,2.6467239341573903,3.4720084665014994,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
46,2021-10-18,1.8214394018132722,2.6467239341573903,3.4720084665014994,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
46,2021-10-18,1.8214394018132722,2.6467239341573903,3.4720084665014994,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
48,2021-10-20,1.8543380382954817,2.675633688930443,3.4969293395653946,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
48,2021-10-20,1.8543380382954817,2.675633688930443,3.4969293395653946,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
48,2021-10-20,1.8543380382954817,2.675633688930443,3.4969293395653946,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
48,2021-10-20,1.8543380382954817,2.675633688930443,3.4969293395653946,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
53,2021-10-25,1.8369650560034727,2.6712940126421807,3.505622969280881,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
53,2021-10-25,1.8369650560034727,2.6712940126421807,3.505622969280881,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
53,2021-10-25,1.8369650560034727,2.6712940126421807,3.505622969280881,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
55,2021-10-27,1.8087187455669465,2.6557711232023262,3.5028235008377,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
55,2021-10-27,1.8087187455669465,2.6557711232023262,3.5028235008377,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
55,2021-10-27,1.8087187455669465,2.6557711232023262,3.5028235008377,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
58,2021-10-30,1.750295217013047,2.616978489028,3.483661761042949,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
58,2021-10-30,1.750295217013047,2.616978489028,3.483661761042949,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
58,2021-10-30,1.750295217013047,2.616978489028,3.483661761042949,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
64,2021-11-05,1.6024400715787945,2.4806468242921236,3.3588535770054513,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
64,2021-11-05,1.6024400715787945,2.4806468242921236,3.3588535770054513,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
64,2021-11-05,1.6024400715787945,2.4806468242921236,3.3588535770054513,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
64,2021-11-05,1.6024400715787945,2.4806468242921236,3.3588535770054513,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
64,2021-11-05,1.6024400715787945,2.4806468242921236,3.3588535770054513,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
67,2021-11-08,1.5187151784965953,2.38319111210239,3.2476670457081864,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
67,2021-11-08,1.5187151784965953,2.38319111210239,3.2476670457081864,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
67,2021-11-08,1.5187151784965953,2.38319111210239,3.2476670457081864,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
67,2021-11-08,1.5187151784965953,2.38319111210239,3.2476670457081864,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
67,2021-11-08,1.5187151784965953,2.38319111210239,3.2476670457081864,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
67,2021-11-08,1.5187151784965953,2.38319111210239,3.2476670457081864,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
70,2021-11-11,1.4205616768033336,2.266412818644209,3.1122639604850884,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
70,2021-11-11,1.4205616768033336,2.266412818644209,3.1122639604850884,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
70,2021-11-11,1.4205616768033336,2.266412818644209,3.1122639604850884,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
70,2021-11-11,1.4205616768033336,2.266412818644209,3.1122639604850884,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
70,2021-11-11,1.4205616768033336,2.266412818644209,3.1122639604850884,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
74,2021-11-15,1.2664288074533567,2.07948562189511,2.8925424363368566,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
74,2021-11-15,1.2664288074533567,2.07948562189511,2.8925424363368566,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
74,2021-11-15,1.2664288074533567,2.07948562189511,2.8925424363368566,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
74,2021-11-15,1.2664288074533567,2.07948562189511,2.8925424363368566,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
74,2021-11-15,1.2664288074533567,2.07948562189511,2.8925424363368566,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
74,2021-11-15,1.2664288074533567,2.07948562189511,2.8925424363368566,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
74,2021-11-15,1.2664288074533567,2.07948562189511,2.8925424363368566,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
74,2021-11-15,1.2664288074533567,2.07948562189511,2.8925424363368566,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
74,2021-11-15,1.2664288074533567,2.07948562189511,2.8925424363368566,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
76,2021-11-17,1.1799808492832238,1.9734564389475062,2.766932028611783,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
76,2021-11-17,1.1799808492832238,1.9734564389475062,2.766932028611783,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
76,2021-11-17,1.1799808492832238,1.9734564389475062,2.766932028611783,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
76,2021-11-17,1.1799808492832238,1.9734564389475062,2.766932028611783,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
81,2021-11-22,0.9358605826029126,1.6709983140441478,2.406136045485384,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
81,2021-11-22,0.9358605826029126,1.6709983140441478,2.406136045485384,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
81,2021-11-22,0.9358605826029126,1.6709983140441478,2.406136045485384,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
81,2021-11-22,0.9358605826029126,1.6709983140441478,2.406136045485384,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
81,2021-11-22,0.9358605826029126,1.6709983140441478,2.406136045485384,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
83,2021-11-24,0.826934536172053,1.534917975315678,2.242901414459305,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
83,2021-11-24,0.826934536172053,1.534917975315678,2.242901414459305,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
83,2021-11-24,0.826934536172053,1.534917975315678,2.242901414459305,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
83,2021-11-24,0.826934536172053,1.534917975315678,2.242901414459305,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
83,2021-11-24,0.826934536172053,1.534917975315678,2.242901414459305,Arnaud Montebourg,Montebourg,A. Montebourg,Sans étiquette,GAUC,1020
0,2021-09-02,22.14704332335072,25.309600826487447,28.472158329624175,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
0,2021-09-02,22.14704332335072,25.309600826487447,28.472158329624175,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
0,2021-09-02,22.14704332335072,25.309600826487447,28.472158329624175,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
0,2021-09-02,22.14704332335072,25.309600826487447,28.472158329624175,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
0,2021-09-02,22.14704332335072,25.309600826487447,28.472158329624175,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
0,2021-09-02,22.14704332335072,25.309600826487447,28.472158329624175,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
0,2021-09-02,22.14704332335072,25.309600826487447,28.472158329624175,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
0,2021-09-02,22.14704332335072,25.309600826487447,28.472158329624175,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
1,2021-09-03,22.14789582411512,25.32004949332855,28.492203162541983,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
1,2021-09-03,22.14789582411512,25.32004949332855,28.492203162541983,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
1,2021-09-03,22.14789582411512,25.32004949332855,28.492203162541983,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
1,2021-09-03,22.14789582411512,25.32004949332855,28.492203162541983,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
1,2021-09-03,22.14789582411512,25.32004949332855,28.492203162541983,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
1,2021-09-03,22.14789582411512,25.32004949332855,28.492203162541983,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
4,2021-09-06,22.162711211437415,25.355626046835734,28.54854088223406,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
4,2021-09-06,22.162711211437415,25.355626046835734,28.54854088223406,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
4,2021-09-06,22.162711211437415,25.355626046835734,28.54854088223406,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
4,2021-09-06,22.162711211437415,25.355626046835734,28.54854088223406,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
4,2021-09-06,22.162711211437415,25.355626046835734,28.54854088223406,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
11,2021-09-13,22.31002941118877,25.50111439273632,28.692199374283852,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
11,2021-09-13,22.31002941118877,25.50111439273632,28.692199374283852,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
11,2021-09-13,22.31002941118877,25.50111439273632,28.692199374283852,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
11,2021-09-13,22.31002941118877,25.50111439273632,28.692199374283852,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
11,2021-09-13,22.31002941118877,25.50111439273632,28.692199374283852,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
11,2021-09-13,22.31002941118877,25.50111439273632,28.692199374283852,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
11,2021-09-13,22.31002941118877,25.50111439273632,28.692199374283852,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
11,2021-09-13,22.31002941118877,25.50111439273632,28.692199374283852,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
11,2021-09-13,22.31002941118877,25.50111439273632,28.692199374283852,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
11,2021-09-13,22.31002941118877,25.50111439273632,28.692199374283852,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
11,2021-09-13,22.31002941118877,25.50111439273632,28.692199374283852,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
13,2021-09-15,22.372426518322502,25.55016036748415,28.727894216645787,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
18,2021-09-20,22.545313087889696,25.665981446099153,28.78664980430859,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
18,2021-09-20,22.545313087889696,25.665981446099153,28.78664980430859,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
18,2021-09-20,22.545313087889696,25.665981446099153,28.78664980430859,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
21,2021-09-23,22.67958620037301,25.748475763680975,28.817365326988906,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
21,2021-09-23,22.67958620037301,25.748475763680975,28.817365326988906,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
21,2021-09-23,22.67958620037301,25.748475763680975,28.817365326988906,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
21,2021-09-23,22.67958620037301,25.748475763680975,28.817365326988906,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
21,2021-09-23,22.67958620037301,25.748475763680975,28.817365326988906,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
21,2021-09-23,22.67958620037301,25.748475763680975,28.817365326988906,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
21,2021-09-23,22.67958620037301,25.748475763680975,28.817365326988906,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
21,2021-09-23,22.67958620037301,25.748475763680975,28.817365326988906,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
25,2021-09-27,22.89920777854087,25.87875189345962,28.858296008378325,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
25,2021-09-27,22.89920777854087,25.87875189345962,28.858296008378325,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
25,2021-09-27,22.89920777854087,25.87875189345962,28.858296008378325,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
28,2021-09-30,23.044051190457267,25.94512120520785,28.846191219958392,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
28,2021-09-30,23.044051190457267,25.94512120520785,28.846191219958392,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
28,2021-09-30,23.044051190457267,25.94512120520785,28.846191219958392,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
28,2021-09-30,23.044051190457267,25.94512120520785,28.846191219958392,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
28,2021-09-30,23.044051190457267,25.94512120520785,28.846191219958392,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
28,2021-09-30,23.044051190457267,25.94512120520785,28.846191219958392,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
29,2021-10-01,23.096959236039453,25.966818859454545,28.8366784828696,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
29,2021-10-01,23.096959236039453,25.966818859454545,28.8366784828696,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
29,2021-10-01,23.096959236039453,25.966818859454545,28.8366784828696,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
29,2021-10-01,23.096959236039453,25.966818859454545,28.8366784828696,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
29,2021-10-01,23.096959236039453,25.966818859454545,28.8366784828696,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
29,2021-10-01,23.096959236039453,25.966818859454545,28.8366784828696,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
29,2021-10-01,23.096959236039453,25.966818859454545,28.8366784828696,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
32,2021-10-04,23.324475498431465,26.075798850226576,28.827122202021698,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
32,2021-10-04,23.324475498431465,26.075798850226576,28.827122202021698,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
32,2021-10-04,23.324475498431465,26.075798850226576,28.827122202021698,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
34,2021-10-06,23.43200803588594,26.109286985158015,28.786565934430115,Emmanuel Macron,Macron,E. Macron,La République en marche,CENT,3010
